DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L),Maximum Depth (m),Mean Depth (m),Surface Temperature (degrees celsius),NO3 NO2 (mg/L),Lat ,Altitude (m),Sampling Depth (m),Thermocline Depth (m),Epilimnetic Temperature (degrees celsius),NH4 (mg/L),PO4 (ug/L),Total Chlorophyll b (ug/L),Zeaxanthin (ug/L),Diadinoxanthin (ug/L),Fucoxanthin (ug/L),Diatoxanthin (ug/L),Alloxanthin (ug/L),Peridinin (ug/L),Total Chlorophyll c2 (ug/L),Echinenone (ug/L),Lutein (ug/L),Violaxanthin (ug/L),Microcystin YR (ug/L),Microcystin dmRR (ug/L),Microcystin RR (ug/L),Microcystin dmLR (ug/L),Microcystin LR (ug/L),Microcystin LY (ug/L),Microcystin LW (ug/L),Microcystin LF (ug/L),Nodularin (ug/L),Cytotoxin Cylindrospermopsin (ug/L),Neurotoxin Anatoxin-a (ug/L),TN:TP,Microcystin:Chlorophyll a,MC Percent Change
7/20/15 0:00,Scharmutzelsee,Evanthia Mantzouki,,14.0235,1.1,80,500,3.384,,,,21.72,,52.21683,,6,10.18,21.04,0.03,6.235,0.266,0.775,0,0,0,0,0,0.223,0,0,0,0,0,0,0.0027,0,0,0,0,0,0.0013,0.0008,0.16,,0
8/27/15 0:00,Scharmutzelsee,Evanthia Mantzouki,,14.052641,0.85,,700,8.689,,,,21.5,,52.284163,,17,8.36,16.87,,23.429,0.388,1.019,0,0,0,0,0,0,0,0,0,0.117,0.6541,0,0.095,0,0,0,0,0,0,0,,,0
9/2/15 0:00,Schlabornsee,Evanthia Mantzouki,,12.867381,0.7,,300,9.04,,9,5.5,21.69,,53.151814,56,4.5,4.64,21.29,0.02,7.978,0.655,0.643,0,0,0,0,0,0,0,0,0,0,0.1803,0,0.0104,0,0,0,0,0,0.0987,0.0044,,,0
8/31/15 0:00,Schwedtsee,Evanthia Mantzouki,,13.1496111,0.67,60,500,1.953,,4,2.5,23.65,0.009,53.18828,52,2.5,0.75,21.49,0.02,6.848,0,2.615,0,0.692,0,0,0,0.463,0,0,0,0.014,0.1921,0,0.0194,0.0145,0,0,0,0,0.388,0.1033,0.12,,0
9/11/15 0:00,Stadtsee,Evanthia Mantzouki,,13.837662,0.85,,,,,,,17.5,,52.868262,,8,7.67,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8/11/15 0:00,Stechlinsee,Evanthia Mantzouki,,13.026104,8.5,60,,0.692,,68,22.8,21.96,,53.154031,60,14,9.34,16.69,0.02,,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0,0,0,0,0,0,0,,,0
8/31/15 0:00,Stolpsee,Evanthia Mantzouki,,13.2085,0.6,50,,106.212,,,,22.5,0.008,53.17497,,6.5,0.75,20.48,,37.051,5.485,7.705,0,0,0,0.677,1.676,1.08,0,0,0,0,0.2123,0,0.0121,0,0,0,0,0,0.1993,0.0887,,,0
8/20/15 0:00,Tiwarensee,Evanthia Mantzouki,,12.691713,2.2,70,4400,0.916,,,,21.97,0.016,53.527362,,15,9.33,16.61,0.13,22.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015909091,,0
8/24/15 0:00,Wanzkaersee,Evanthia Mantzouki,,13.249775,0.92,,3200,0.84,,,,20.83,1.137,53.40845,,12,7.72,13.59,0.2,17.117,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.1274,0.0114,0.061,0,0,0,0,0.0062,0.0109,,,0
9/1/15 0:00,Grosser Wentowsee,Evanthia Mantzouki,,13.2531111,0.4,40,,59.959,,4,2.8,23.52,0.024,53.05308,48,2,1.73,22.68,0.04,,3.682,8.618,0,0,0,0.549,0,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,,,0
9/3/15 0:00,Wittwesee,Evanthia Mantzouki,,12.9364167,2.62,50,400,1.256,,,,21.11,0.005,53.12653,,12,7.47,19.77,0.03,4.336,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.0093,0,0,0,0,0.0036,0,0.125,,0
9/11/15 0:00,Wurlsee,Evanthia Mantzouki,,13.2936111,1.45,50,2200,1.357,,,,17.5,3.492,53.22131,,8,7.67,17.4,0.32,17.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.022727273,,0
8/26/15 0:00,Bagsvaerd,Evanthia Mantzouki,,12.45663889,0.6,30,300,61.24,,4,2,19.2,,55.77266667,19,2.5,,19.17,0.03,5.668,8.043,14.914,0,3.741,0,0.87,1.238,1.378,0,0,1.344,0.059,0,0.1365,0.0095,0.1327,0,0,0,0,0.0054,0.002,0.1,,0
8/25/15 0:00,Bastrup,Evanthia Mantzouki,,12.2695,1.8,40,500,16.437,,7,3.5,20.5,,55.81802778,29,5.5,2.75,20.08,,21.29,1.108,0.371,0.553,0.74,0,0.352,1.915,1.569,0,0,0,0.009,0,0.0301,0.0023,0.0186,0,0,0,0,0,0.0026,0.08,,0
8/25/15 0:00,Farum,Evanthia Mantzouki,,12.36719444,1.2,30,500,27.688,,15,6.3,19.7,,55.80522222,20,10,14.24,19.1,0.27,94.748,0,0,2.171,0,0,0.225,6.892,6.774,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.06,,0
8/26/15 0:00,Fure,Evanthia Mantzouki,,12.44313889,1.05,110,400,80.107,,38,13.5,18.7,0.008,55.81305556,24,2.5,,18.7,0.06,10.658,1.593,0,1.197,0,0,0.752,4.137,2.504,0,0,0,0.061,0,0.0544,0.0067,0.067,0,0,0,0,0,0,0.275,,0
8/12/15 0:00,Gyrstinge,Evanthia Mantzouki,,11.69452778,0.7,,500,28.982,,10,,21.8,,55.50308333,21,5.5,4.22,21.03,0.09,5.028,1.348,0.93,0,0.981,0,0,0,0.442,0,0,0,0.015,0,0.185,0.0309,0.0682,0,0,0,0,0.1816,0.3476,,,0
8/12/15 0:00,Haraldsted,Evanthia Mantzouki,,11.76422222,1.05,60,200,32.318,,11,5,21.2,,55.48463889,17,3.5,8.7,20.79,0.02,10.26,1.657,0,0,0,0,0.28,0,0,0,0,0,0.034,0,0.6326,0.0147,0.3452,0,0,0,0,0.0109,0.2936,0.3,,0
8/31/15 0:00,Lyngby,Evanthia Mantzouki,,12.47911111,0.45,20,600,112.608,,3,1.6,19.5,,55.77472222,19,2.5,,19.28,,7.161,10.719,17.76,0.983,4.066,0,0.493,0.912,1.579,0,0,0,0.025,0,0.0529,0.0392,0.0364,0,0,0,0,0.0133,0.1744,0.033333333,,0
8/26/15 0:00,Slaen,Evanthia Mantzouki,,9.615833333,4.1,90,,3.759,,12,7.3,17.2,,56.12325,24,9,6.89,15.71,,9.146,0.404,0,0,0,0,0,0.368,0.199,0,0,0,0.002,0,0,0.0066,0,0,0,0,0,0,0,,,0
7/25/15 0:00,Elistvere,Evanthia Mantzouki,,26.71133333,1.5,70,700,3.336,,4,2,19.99,0.012,58.57116667,60,1.5,,19.64,0.04,,0,0.208,0,0.269,0,0.628,0,0.33,0,0,0.161,0.025,0,0.0169,0.0062,0.0695,0,0,0,0,0,0,0.1,,0
7/25/15 0:00,Kaiavere,Evanthia Mantzouki,,26.676111,0.7,,600,13.094,,5,2.8,20.73,,58.607222,51,4.4,1.23,19.61,0.02,,1.062,1.276,0.245,0.802,0,0.139,0.801,0.917,0,0,0,0.008,0,0.0774,0.0188,0.0405,0,0,0,0,0,0,,,0
7/25/15 0:00,Kuremaa,Evanthia Mantzouki,,26.550592,2.5,,1000,5.048,,13,5.9,19.48,0.054,58.718181,83,9.7,0.78,18.75,0.04,,0.602,0.313,0.114,0.671,0,0.558,0.384,0.745,0,0,0,0.014,0.0209,0.0295,0.0087,0.0361,0,0,0,0,0,0,,,0
8/17/15 0:00,Lammijarv,Evanthia Mantzouki,,27.575,0.7,40,700,52.256,,15,3.8,20.8,0.012,58.12,,6.5,5.74,20.13,0.02,,5.306,8.808,0,10.91,0,1.562,0,0,8.359,0,3.52,0.018,0,0.2356,0.0257,0.1198,0,0,0,0,0,0.0194,0.057142857,,0
8/18/15 0:00,Peipsi,Evanthia Mantzouki,,27.37166667,1.9,30,,18.486,,13,8.3,19.53,0.013,58.80944444,30,9.5,,19.35,0.02,,14.508,1.56,0,2.029,0.427,0.701,0.086,0,0.293,0,0.19,0.017,0,0.1869,0.0221,0.1026,0,0,0,0,0,0.0007,,,0
7/25/15 0:00,Raigastvere,Evanthia Mantzouki,,26.655,0.65,40,400,39.304,,5,3.2,20.05,0.01,58.588889,57,3.6,,19.5,0.03,,2.983,5.379,0.85,2.162,0,1.377,0,0,1.676,0,0.675,0.269,0,1.0175,0.0769,1.0917,0,0,0,0,0,0,0.1,,0
8/12/15 0:00,Saadjarv,Evanthia Mantzouki,,26.64883333,5.17,70,700,6.638,,25,8,23.32,0.012,58.53608333,54,22.5,3.72,20.69,0.02,,0.315,0,0,0.968,0,0.263,0,0,0,0,0.153,0.005,0,0,0.0054,0.0225,0,0,0,0,0,0,0.1,,0
8/11/15 0:00,Verevijarv,Evanthia Mantzouki,,26.40577778,1.21,,500,28.927,,13,3.5,24,0.013,58.23161111,54,9.7,3.8,15.52,0.02,,3.377,2.169,0.836,1.562,0,0.684,2.321,2.014,0,0,0.756,0.002,0,0,0.0028,0.029,0,0,0,0,0,0,,,0
8/18/15 0:00,Vortsjarv,Evanthia Mantzouki,,26.10275,0.55,50,700,67.629,,6,2.8,19.4,,58.21191667,33,4.1,,19.32,,,0,11.418,12.492,2.987,1.671,0.677,0.854,1.473,0,0,0.895,0.009,0,0.1194,0.0056,0.0333,0,0,0,0,0,0,0.071428571,,0
9/8/15 0:00,Abegondo-Cecebre,Evanthia Mantzouki,,-8.295,1.75,80,800,6.415,,18,5.87,19.97,0.392,43.28138889,30,9,10.03,19.09,0.09,4.858,1.362,0.303,0,0.368,0,0,0,0.172,0,0,0,0.003,0,0.058,0.1422,3.6829,0.0355,0.446,,0,0,0,0.1,,0
8/5/15 0:00,Albufera de Valencia,Evanthia Mantzouki,,-0.338916667,0.35,130,700,91.584,,1,1,29.8,0.006,39.34433333,1,0.4,,29.8,0.04,93.946,4.407,12.607,0,0,0,0.928,0,0,0,0,0,0.002,0,0,0,0.053,0,0,0,0,0.2488,0,0.185714286,,0
9/3/15 0:00,Alcantara,Evanthia Mantzouki,,-6.878894444,1.1,,300,11.728,,117,30.4,24.23,0.015,39.73423056,218,12,12.44,23.61,0.07,54.634,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0.1175,0.0171,0.3049,0,0,0,0,0,0.0436,,,0
9/18/15 0:00,Embalse de Arcos de la Frontera,Evanthia Mantzouki,,-5.793888889,0.78,20,600,21.385,,8,4,23.6,,36.75222222,65,6,,23.6,0.02,25.832,1.253,0,0.388,3.164,0,0,0,1.277,0,0,0,0.002,0,0,0.0028,0.0142,0,0,0,0,0,0.0004,0.033333333,,0
8/21/15 0:00,Azutan,Evanthia Mantzouki,,-5.088780556,1.12,500,1500,25.38,,37,9.04,27.33,0.069,39.77533611,357,9,1.88,26.7,0.63,450.441,4.313,4.431,0,1.165,0,1.657,0,0.942,0,0,0.455,0,0,0,0,0,0,0,0,0,0,0,0.333333333,,0
8/13/15 0:00,La Baells,Evanthia Mantzouki,,1.872081,4.01,20,,1.229,,94,30.02,24.72,0.126,42.135878,630,10,27.32,23.98,0.02,4.308,0,0.213,0,0,0,0,0.157,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
9/10/15 0:00,Baxe reservoir,Evanthia Mantzouki,,-8.616111111,2.75,90,700,2.071,,,,19.88,0.192,42.60694444,122,9,12.95,19.38,0.17,4.762,0.599,0.265,0,0,0,0,0,0.086,0,0,0,0,0,0,0.0028,0.0086,0,0,0,0,0,0,0.128571429,,0
8/10/15 0:00,Boadella,Evanthia Mantzouki,,2.821567,2.76,30,100,1.648,,54,16.6,26.03,0.011,42.348167,161,13,14.55,23.9,0.02,,0.44,0.28,0,0,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,,0
8/20/15 0:00,Branas,Evanthia Mantzouki,,-8.260439,,100,1900,0.715,,4,3.65,18.62,0.608,43.3476,11,2,2.75,17.8,0.05,14.494,1.054,1.567,0,0.401,0,0,0,0,0,1.567,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,,0
9/2/15 0:00,Basturs petit,Evanthia Mantzouki,,1.016833333,6.12,30,1000,0.862,,6,,18.94,0.41,42.14402778,632,5,4.72,17.63,0.11,5.139,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,,0
9/2/15 0:00,Basturs,Evanthia Mantzouki,,1.020361111,3.93,30,700,3.626,,12,,25.26,0.054,42.14327778,636,5,8.22,25.18,0.24,28.52,0.251,0,0,0.472,0,0,0,0.266,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0.042857143,,0
8/22/15 0:00,Laguna Camarones,Evanthia Mantzouki,,-4.4558,1,230,9700,177.524,,1,,30,,36.67291944,3,0.5,,30,0.19,597.087,0,0,4.71,31.494,0,0,0,25.856,0,0,0,0,0.411,0,0,0,0,0,0,0,0,0,0.02371134,,0
8/22/15 0:00,Laguna Canas,Evanthia Mantzouki,,-4.455225,0.5,290,5500,151.82,,1,,28.98,,36.67293333,1,0.5,,28.98,,,84.286,18.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052727273,,0
9/8/15 0:00,Cedillo,Evanthia Mantzouki,,-7.532625,1.2,30,300,49.622,,50,18.6,25.02,0.007,39.66731111,115,5,8.71,22.55,0.02,,4.264,1.573,0,0.595,0,0.368,0,0.367,0,0,0,0.152,0.0747,1.523,0.055,1.3347,,,,0,0,0.1796,0.1,,0
9/17/15 0:00,As Conchas,Evanthia Mantzouki,,-7.982777778,1.5,80,500,20.695,,,,17.72,0.036,41.96833333,551,4,,17.52,,,0.515,1.214,0.348,0.615,0,0.356,0.282,0.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,,0
8/22/15 0:00,Laguna Costera,Evanthia Mantzouki,,-4.452469444,0.5,,5000,1.384,,1,0.5,30.54,0.097,36.67110278,2,0.2,,30.54,1.12,1044.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/29/15 0:00,Embalse del Cubillas,Evanthia Mantzouki,,-3.675683333,0.57,50,2500,4.216,,12,,26.2,1.12,37.2787,646,2.8,5.73,25.8,0.05,,0.991,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,,0
8/20/15 0:00,Doninos,Evanthia Mantzouki,,-8.312181,1.43,20,2000,2.911,,11,5.1,21.4,,43.491886,6,7,6.47,20.58,0.06,,0.287,0.093,0,0,0,0.086,0,0.08,0,0,0,0,0,0.0149,0.0028,0.0041,0,0,0,0,0,0,0.01,,0
8/22/15 0:00,Laguna Escondida,Evanthia Mantzouki,,-4.460111111,0.5,140,2600,,,1,,29.05,,36.67493611,2,0.3,,29.05,0.02,154.228,,,,3.852,0,0,0,1.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053846154,,0
7/24/15 0:00,Embalse de Escalona,Evanthia Mantzouki,,-0.698611111,4.4,,,0.833,,25,,30.24,,39.12833333,112,11,10.74,23.87,,,0,0.24,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
8/22/15 0:00,Laguna Eucaliptal,Evanthia Mantzouki,,-4.452602,0.5,150,5100,447.93,,1,0.5,29.41,0.088,36.671994,1,0.1,,29.41,0.26,738.184,0,81.011,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,,,0.029411765,,0
8/14/15 0:00,El Foix,Evanthia Mantzouki,,1.6490111,0.46,270,1800,82.706,,10,5.5,29.93,,41.255951,102,7.5,5.97,26.29,1.24,253.601,1.629,1.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,,0
9/9/15 0:00,As Forcadas Reservoir,Evanthia Mantzouki,,-8.085833333,2.25,70,600,12.55,,,,18.79,0.043,43.61222222,227,7,,18.78,0.03,,1.02,0.33,0.133,0.765,0,0.14,0,0.389,0,0,0,0.003,0,0.0701,0.0207,0.6187,0,0.0522,0,0.0075,0,0,0.116666667,,0
8/22/15 0:00,Laguna Grande,Evanthia Mantzouki,,-4.45601,0.5,260,1800,932.883,,1,0.5,28.81,0.011,36.67131,1,0.2,,28.81,0.15,171.26,434.286,89.806,0,0,0,0,0,0,0,0,8.686,,,,,,0,0,0,0,,,0.144444444,,0
7/23/15 0:00,Laguna Grande de Villafranca,Evanthia Mantzouki,,-3.338555556,1,30,2900,1.794,,1,0.8,26.5,0.959,39.44975,643,5,,26.38,0.02,34.427,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0.0056,0,0,0,0,0,0,0,0,0.010344828,,0
7/23/15 0:00,Laguna Honda,Evanthia Mantzouki,,-2.9464,0.2,80,3900,103.453,,3,1.1,31.8,0.025,36.75555,13,1.8,1.75,31.23,0.32,28.182,38.876,1.591,8.302,0,0,4.407,1.383,0,0,0,4.712,0.018,0,0,0,0.1301,0,0,0,0,0.0017,0,0.020512821,,0
8/3/15 0:00,Mequinenza Reservoir,Evanthia Mantzouki,,0.2675556,4.3,40,2100,3.154,,60,20,27.7,1.242,41.37067,119,12,10.48,26.35,0.02,24.251,0.756,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019047619,,0
9/3/15 0:00,Montcortes,Evanthia Mantzouki,,0.994539,7.96,80,800,9.891,,26,,22.85,0.02,42.331207,1020,5,8.41,22.8,0.06,,0.183,0.532,0.968,0.199,0,0.298,1.893,1.527,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.1,,0
8/4/15 0:00,Ribarroja Reservoir,Evanthia Mantzouki,,0.429194444,3.5,30,2200,9.634,,34,10.3,25.4,1.419,41.24938889,70,9,7.5,25.07,0.04,25.743,2.359,1.096,0,0,0,0.209,0,0.217,0,0,0,0,0,0,0,0.0042,0,0,0,0,0,0,0.013636364,,0
8/22/15 0:00,Laguna Rio Viejo,Evanthia Mantzouki,,-4.455016667,0.5,820,5300,197.926,,1,0.5,26.21,0.075,36.67361944,14,0.2,,26.21,0.95,1285.624,111.781,10.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154716981,,0
8/11/15 0:00,Sau,Evanthia Mantzouki,,2.410655556,1.47,,800,3.387,,75,26.4,27.99,0.23,41.97005,362,20,20.06,22.54,0.22,7.894,1.009,0.402,0,0.333,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
8/20/15 0:00,Sobrado,Evanthia Mantzouki,,-8.009558,0.59,40,,20.254,,5,1.53,20.2,,43.037611,514,2,1.82,19.63,,8.547,1.999,1.289,2.794,0,0,0.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/29/15 0:00,Sobron Resrbvoir,Evanthia Mantzouki,,-3.102138889,2.3,80,200,12.166,,33,7,23.07,0.247,42.76691944,511,6,5.49,22.78,0.03,5.362,0.694,0.913,0,1.142,0,0.852,0,0.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,,0
8/22/15 0:00,Laguna Sur,Evanthia Mantzouki,,-4.452725,0.5,200,4900,0,,1,0.5,28.8,,36.67098889,1,0.1,,28.8,0.9,1022.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816327,,0
7/24/15 0:00,Embalse de Tous,Evanthia Mantzouki,,-0.647388889,5.3,20,1600,0.165,,30,,28.94,0.756,39.13372222,136,13.25,15.69,25.15,,28.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,,0
9/7/15 0:00,Valdecanas,Evanthia Mantzouki,,-5.6054,1.1,30,1300,58.93,,80,19.81,25.24,0.763,39.77873333,317,14,,24.34,0.02,7.775,0,0.894,0,0,0,0.599,0,0.312,0,0,0,0.007,0,0.1143,0.0125,0.3204,0,0,0,0.0071,0.0014,0.2832,0.023076923,,0
8/12/15 0:00,Vallfornes,Evanthia Mantzouki,,2.341644444,0.96,40,200,13.591,,59,20.2,24.61,0.04,41.72095,519,10,9.25,21.73,0.02,,0,0.294,0,0,0,0.251,0,0.135,0,0,0,0,1.8139,0,0,0,0,0,0,0,0,0,0.2,,0
7/21/15 0:00,Laguna de las Yeguas,Evanthia Mantzouki,,-3.379533333,10.5,70,500,0.033,,11,,14.8,0.059,37.05641667,2886,10,8.73,14.47,0.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,,0
8/13/15 0:00,Harkmerifjarden,Evanthia Mantzouki,,21.43888889,0.6,20,400,8.804,,2,,19.3,0.017,62.18833333,0,0.7,,19.23,0.02,,1.49,0.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,,0
8/13/15 0:00,Jyvasjarvi,Evanthia Mantzouki,,25.77259167,1.8,50,800,5.249,,25,5.8,20.6,0.021,62.23918889,,5,9.38,20.09,,4.446,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.0169,0.0035,0.0052,0,0,0,0,0,0,0.0625,,0
8/5/15 0:00,Kakskerranjarvi,Evanthia Mantzouki,,22.20833333,3.1,120,200,2.928,,15,6.38,19.5,0.019,60.355,7,10,10.8,18.17,,5.041,0.283,0,0,0.124,0,0,0,0,0,0,0,0,0.0764,0,0.0024,0,0,0,0,0,0,0,0.6,,0
8/5/15 0:00,Littoistenjarvi,Evanthia Mantzouki,,22.39527778,0.7,30,400,60.352,,3,2.03,19.6,0.011,60.45138889,36,2,,19.5,,,2.763,7.89,1.427,0.749,0,1.117,0,0,0,0,0,0.002,0,0.3288,0.0975,0.1839,0,0,0,0,0,0,0.075,,0
8/20/15 0:00,Muuratjarvi,Evanthia Mantzouki,,25.56038889,3.8,80,600,1.36,,38,,19.6,0.095,62.12474444,,6,9.35,18.95,0.02,3.368,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.133333333,,0
8/13/15 0:00,Stortrasket,Evanthia Mantzouki,,21.38027778,0.9,30,300,2.369,,2,,19.8,0.01,62.31777778,7,1.5,,19.75,,,0.288,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0.1,,0
8/31/15 0:00,Vanajanselka,Evanthia Mantzouki,,24.27369444,2,,,,,24,7.3,18.4,,61.14888889,74,5,12.49,18.33,,,,,,,,,,,,,,0.009,0,0.1509,0.015,0.0452,0,0,0,0,0,0,,,0
9/3/15 0:00,Aydat,Evanthia Mantzouki,,2.984444444,2,,,8.196,,15,,19.7,0.017,45.66388889,837,7,7.11,18.85,,3.918,2.509,0.924,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0027,0.0123,0,0,0,0,0,0,,,0
9/2/15 0:00,Pavin,Evanthia Mantzouki,,2.888333333,7.3,130,,0.818,,92,,18,0.011,45.49583333,1197,18,8.43,12.18,,10.24,0.135,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0,0,0,0,0,0,0,,,0
10/5/15 0:00,Marathonas,Evanthia Mantzouki,,23.90511111,4.5,50,800,25.042,,54,20,21.71,0.118,38.17156667,227,26,26.55,20.45,0.18,,0,3.202,1.711,0,0,0.4,0,0,0,0,0,0.024,0,0.0228,0.0017,0.0384,0,0,0,0,0,0,0.0625,,0
9/18/15 0:00,Lesser Prespa,Evanthia Mantzouki,,21.09733889,2.2,60,1500,9.095,,9,4.2,25.8,,40.76368056,853,6.8,1.76,22.95,0.02,4.488,0,0.554,0,0,0,0,0,0,0,0,0,0.031,0,0.228,0.0081,0.1285,0,0,0,0,0,0,0.04,,0
9/16/15 0:00,Volvi,Evanthia Mantzouki,,23.54194444,0.117,120,900,6.529,,28,13.5,26,0.026,40.66705556,37,13,11.47,24.43,0.02,19.236,0.428,0.377,0,0,0,0,0,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,,0
8/27/15 0:00,Bajer,Evanthia Mantzouki,,14.71333333,3,20,600,0.876,,7,3.5,16.7,1.095,45.30633333,717,6.5,,13.37,0.08,7.746,0,0,0,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,,0
7/21/15 0:00,Butoniga,Evanthia Mantzouki,,13.92322222,3.8,40,,0.226,,15,10.5,29.16,0.032,45.33186111,43,9,,23.57,0.06,52.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/23/15 0:00,Kopacko,Evanthia Mantzouki,,18.85555556,0.17,,,,,5,2,34,,45.605,16,5.3,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7/23/15 0:00,Kozjak,Evanthia Mantzouki,,15.60408333,7.5,70,,0.192,,48,15.5,24.9,0.364,44.88997222,535,14,,19.75,0.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/12/15 0:00,Lesce,Evanthia Mantzouki,,15.34382,5,,900,1.119,,52,,27.9,0.651,45.34781,186,12,,22.94,0.06,,0.719,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
8/20/15 0:00,Lokve,Evanthia Mantzouki,,14.71708333,7,,100,1.019,,40,,22.3,0.312,45.35977778,768,20,,20.02,0.04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0286,0,0,0,0,0,0,,,0
8/24/15 0:00,Malo Jezero,Evanthia Mantzouki,,15.93516667,4,,600,0.566,,13,5,25.9,0.945,45.77836111,112,4,,25.68,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
8/27/15 0:00,Njivice,Evanthia Mantzouki,,14.56338889,5.5,60,100,7.522,,9,3,26.3,0.029,45.16963889,2,8,,25.04,0.03,,0.637,1.122,0,0,0,0,0,0.163,0,0,0,0,0,0,0,0.0167,0,0,0,0,0,0,0.6,,0
7/31/15 0:00,Peto Jezero,Evanthia Mantzouki,,16.02616667,0.5,50,500,9.541,,7,4,24.6,0.18,45.83161111,142,5,,23.48,0.1,,0.874,0.874,0.445,0.21,0,0.163,1.486,1.288,0,0,0,0.162,0.0611,1.1152,0.0289,0.6565,0,0,0,0,0,0,0.1,,0
8/27/15 0:00,Ponikve,Evanthia Mantzouki,,14.55833333,2,60,800,3.906,,6,2.4,28,0.027,45.07794444,17,4,,26.68,0.05,,0.768,0.29,0.171,0,0,0.187,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,,0
7/23/15 0:00,Prosce,Evanthia Mantzouki,,15.59783333,5.5,,,1.28,,39,11.24,21.7,0.389,44.86791667,636,12,,16.93,0.03,,0,0,0,0.331,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
7/23/15 0:00,Sakadas,Evanthia Mantzouki,,18.8475,0.56,,,,,12,5.5,33,,45.6,91,5.3,3.27,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8/21/15 0:00,Savica,Evanthia Mantzouki,,16.03244444,1.5,30,500,10.357,,4,4,24.8,0.055,45.769,115,3.5,,24.58,0.07,7.805,3.541,1.787,0,0.902,0,0.302,0,0.613,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0,0.06,,0
